Deck Name,Card Name,Type
Regidrago2,Professor's Research Scarlet & Violet 189,Trainer
Regidrago2,Professor's Research Scarlet & Violet 189,Trainer
Regidrago2,Professor's Research Scarlet & Violet 189,Trainer
Regidrago2,Professor's Research Scarlet & Violet 189,Trainer
Regidrago2,Iono Paldea Evolved 185,Trainer
Regidrago2,Iono Paldea Evolved 185,Trainer
Regidrago2,Boss's Orders Paldea Evolved 172,Trainer
Regidrago2,Boss's Orders Paldea Evolved 172,Trainer
Regidrago2,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago2,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago2,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago2,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago2,Nest Ball Scarlet & Violet 181,Trainer
Regidrago2,Nest Ball Scarlet & Violet 181,Trainer
Regidrago2,Nest Ball Scarlet & Violet 181,Trainer
Regidrago2,Nest Ball Scarlet & Violet 181,Trainer
Regidrago2,Energy Switch Scarlet & Violet 173,Trainer
Regidrago2,Energy Switch Scarlet & Violet 173,Trainer
Regidrago2,Energy Switch Scarlet & Violet 173,Trainer
Regidrago2,Energy Switch Scarlet & Violet 173,Trainer
Regidrago2,Earthen Vessel Paradox Rift 163,Trainer
Regidrago2,Earthen Vessel Paradox Rift 163,Trainer
Regidrago2,Earthen Vessel Paradox Rift 163,Trainer
Regidrago2,Earthen Vessel Paradox Rift 163,Trainer
Regidrago2,Super Rod Paldea Evolved 188,Trainer
Regidrago2,Super Rod Paldea Evolved 188,Trainer
Regidrago2,Superior Energy Retrieval Paldea Evolved 189,Trainer
Regidrago2,Tera Orb Surging Sparks 189,Trainer
Regidrago2,Canceling Cologne Astral Radiance 136,Trainer
Regidrago2,Switch Scarlet & Violet 194,Trainer
Regidrago2,Prime Catcher Temporal Forces 157,Trainer
Regidrago2,Jamming Tower Twilight Masquerade 153,Trainer
Regidrago2,PokÃ©Stop Pokémon GO 68,Trainer
Regidrago2,Grass Energy Scarlet & Violet 9,Energy
Regidrago2,Grass Energy Scarlet & Violet 9,Energy
Regidrago2,Grass Energy Scarlet & Violet 9,Energy
Regidrago2,Grass Energy Scarlet & Violet 9,Energy
Regidrago2,Grass Energy Scarlet & Violet 9,Energy
Regidrago2,Grass Energy Scarlet & Violet 9,Energy
Regidrago2,Grass Energy Scarlet & Violet 9,Energy
Regidrago2,Fire Energy Scarlet & Violet 10,Energy
Regidrago2,Fire Energy Scarlet & Violet 10,Energy
Regidrago3,Regidrago V Silver Tempest 135,Pokemon
Regidrago3,Regidrago V Silver Tempest 135,Pokemon
Regidrago3,Regidrago V Silver Tempest 135,Pokemon
Regidrago3,Regidrago VSTAR Silver Tempest 136,Pokemon
Regidrago3,Regidrago VSTAR Silver Tempest 136,Pokemon
Regidrago3,Regidrago VSTAR Silver Tempest 136,Pokemon
Regidrago3,Teal Mask Ogerpon ex Twilight Masquerade 25,Pokemon
Regidrago3,Teal Mask Ogerpon ex Twilight Masquerade 25,Pokemon
Regidrago3,Teal Mask Ogerpon ex Twilight Masquerade 25,Pokemon
Regidrago3,Dragapult ex Twilight Masquerade 130,Pokemon
Regidrago3,Dragapult ex Twilight Masquerade 130,Pokemon
Regidrago3,Giratina VSTAR Lost Origin 131,Pokemon
Regidrago3,Hisuian Goodra VSTAR Lost Origin 136,Pokemon
Regidrago3,Kyurem Shrouded Fable 47,Pokemon
Regidrago3,Squawkabilly ex Paldea Evolved 169,Pokemon
Regidrago3,Fezandipiti ex Shrouded Fable 38,Pokemon
Regidrago3,Mew ex 151 151,Pokemon
Regidrago3,Cleffa Obsidian Flames 80,Pokemon
Regidrago3,Radiant Charizard Crown Zenith 20,Pokemon
Regidrago3,Professor's Research Scarlet & Violet 189,Trainer
Regidrago3,Professor's Research Scarlet & Violet 189,Trainer
Regidrago3,Professor's Research Scarlet & Violet 189,Trainer
Regidrago3,Professor's Research Scarlet & Violet 189,Trainer
Regidrago3,Iono Paldea Evolved 185,Trainer
Regidrago3,Iono Paldea Evolved 185,Trainer
Regidrago3,Iono Paldea Evolved 185,Trainer
Regidrago3,Boss's Orders Paldea Evolved 172,Trainer
Regidrago3,Boss's Orders Paldea Evolved 172,Trainer
Regidrago3,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago3,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago3,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago3,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago3,Nest Ball Scarlet & Violet 181,Trainer
Regidrago3,Nest Ball Scarlet & Violet 181,Trainer
Regidrago3,Nest Ball Scarlet & Violet 181,Trainer
Regidrago3,Nest Ball Scarlet & Violet 181,Trainer
Regidrago3,Energy Switch Scarlet & Violet 173,Trainer
Regidrago3,Energy Switch Scarlet & Violet 173,Trainer
Regidrago3,Energy Switch Scarlet & Violet 173,Trainer
Regidrago3,Energy Switch Scarlet & Violet 173,Trainer
Regidrago3,Earthen Vessel Paradox Rift 163,Trainer
Regidrago3,Earthen Vessel Paradox Rift 163,Trainer
Regidrago3,Earthen Vessel Paradox Rift 163,Trainer
Regidrago3,Super Rod Paldea Evolved 188,Trainer
Regidrago3,Super Rod Paldea Evolved 188,Trainer
Regidrago3,Superior Energy Retrieval Paldea Evolved 189,Trainer
Regidrago3,Tera Orb Surging Sparks 189,Trainer
Regidrago3,Canceling Cologne Astral Radiance 136,Trainer
Regidrago3,Switch Scarlet & Violet 194,Trainer
Regidrago3,Prime Catcher Temporal Forces 157,Trainer
Regidrago3,Lost Vacuum Lost Origin 162,Trainer
Regidrago3,Grass Energy Scarlet & Violet 9,Energy
Regidrago3,Grass Energy Scarlet & Violet 9,Energy
Regidrago3,Grass Energy Scarlet & Violet 9,Energy
Regidrago3,Grass Energy Scarlet & Violet 9,Energy
Regidrago3,Grass Energy Scarlet & Violet 9,Energy
Regidrago3,Grass Energy Scarlet & Violet 9,Energy
Regidrago3,Grass Energy Scarlet & Violet 9,Energy
Regidrago3,Fire Energy Scarlet & Violet 10,Energy
Regidrago3,Fire Energy Scarlet & Violet 10,Energy
Regidrago4,Regidrago V Silver Tempest 135,Pokemon
Regidrago4,Regidrago V Silver Tempest 135,Pokemon
Regidrago4,Regidrago V Silver Tempest 135,Pokemon
Regidrago4,Regidrago VSTAR Silver Tempest 136,Pokemon
Regidrago4,Regidrago VSTAR Silver Tempest 136,Pokemon
Regidrago4,Regidrago VSTAR Silver Tempest 136,Pokemon
Regidrago4,Teal Mask Ogerpon ex Twilight Masquerade 25,Pokemon
Regidrago4,Teal Mask Ogerpon ex Twilight Masquerade 25,Pokemon
Regidrago4,Teal Mask Ogerpon ex Twilight Masquerade 25,Pokemon
Regidrago4,Dragapult ex Twilight Masquerade 130,Pokemon
Regidrago4,Dragapult ex Twilight Masquerade 130,Pokemon
Regidrago4,Giratina VSTAR Lost Origin 131,Pokemon
Regidrago4,Hisuian Goodra VSTAR Lost Origin 136,Pokemon
Regidrago4,Kyurem Shrouded Fable 47,Pokemon
Regidrago4,Squawkabilly ex Paldea Evolved 169,Pokemon
Regidrago4,Fezandipiti ex Shrouded Fable 38,Pokemon
Regidrago4,Mew ex 151 151,Pokemon
Regidrago4,Cleffa Obsidian Flames 80,Pokemon
Regidrago4,Radiant Charizard Crown Zenith 20,Pokemon
Regidrago4,Professor's Research Scarlet & Violet 189,Trainer
Regidrago4,Professor's Research Scarlet & Violet 189,Trainer
Regidrago4,Professor's Research Scarlet & Violet 189,Trainer
Regidrago4,Professor's Research Scarlet & Violet 189,Trainer
Regidrago4,Iono Paldea Evolved 185,Trainer
Regidrago4,Iono Paldea Evolved 185,Trainer
Regidrago4,Iono Paldea Evolved 185,Trainer
Regidrago4,Boss's Orders Paldea Evolved 172,Trainer
Regidrago4,Boss's Orders Paldea Evolved 172,Trainer
Regidrago4,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago4,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago4,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago4,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago4,Nest Ball Scarlet & Violet 181,Trainer
Regidrago4,Nest Ball Scarlet & Violet 181,Trainer
Regidrago4,Nest Ball Scarlet & Violet 181,Trainer
Regidrago4,Nest Ball Scarlet & Violet 181,Trainer
Regidrago4,Energy Switch Scarlet & Violet 173,Trainer
Regidrago4,Energy Switch Scarlet & Violet 173,Trainer
Regidrago4,Energy Switch Scarlet & Violet 173,Trainer
Regidrago4,Energy Switch Scarlet & Violet 173,Trainer
Regidrago4,Earthen Vessel Paradox Rift 163,Trainer
Regidrago4,Earthen Vessel Paradox Rift 163,Trainer
Regidrago4,Earthen Vessel Paradox Rift 163,Trainer
Regidrago4,Super Rod Paldea Evolved 188,Trainer
Regidrago4,Super Rod Paldea Evolved 188,Trainer
Regidrago4,Superior Energy Retrieval Paldea Evolved 189,Trainer
Regidrago4,Tera Orb Surging Sparks 189,Trainer
Regidrago4,Canceling Cologne Astral Radiance 136,Trainer
Regidrago4,Switch Scarlet & Violet 194,Trainer
Regidrago4,Prime Catcher Temporal Forces 157,Trainer
Regidrago4,Lost Vacuum Lost Origin 162,Trainer
Regidrago4,Grass Energy Scarlet & Violet 9,Energy
Regidrago4,Grass Energy Scarlet & Violet 9,Energy
Regidrago4,Grass Energy Scarlet & Violet 9,Energy
Regidrago4,Grass Energy Scarlet & Violet 9,Energy
Regidrago4,Grass Energy Scarlet & Violet 9,Energy
Regidrago4,Grass Energy Scarlet & Violet 9,Energy
Regidrago4,Grass Energy Scarlet & Violet 9,Energy
Regidrago4,Fire Energy Scarlet & Violet 10,Energy
Regidrago4,Fire Energy Scarlet & Violet 10,Energy
Regidrago5,Regidrago V Silver Tempest 135,Pokemon
Regidrago5,Regidrago V Silver Tempest 135,Pokemon
Regidrago5,Regidrago V Silver Tempest 135,Pokemon
Regidrago5,Regidrago VSTAR Silver Tempest 136,Pokemon
Regidrago5,Regidrago VSTAR Silver Tempest 136,Pokemon
Regidrago5,Regidrago VSTAR Silver Tempest 136,Pokemon
Regidrago5,Teal Mask Ogerpon ex Twilight Masquerade 25,Pokemon
Regidrago5,Teal Mask Ogerpon ex Twilight Masquerade 25,Pokemon
Regidrago5,Teal Mask Ogerpon ex Twilight Masquerade 25,Pokemon
Regidrago5,Dragapult ex Twilight Masquerade 130,Pokemon
Regidrago5,Giratina VSTAR Lost Origin 131,Pokemon
Regidrago5,Hisuian Goodra VSTAR Lost Origin 136,Pokemon
Regidrago5,Noivern ex Paldea Evolved 153,Pokemon
Regidrago5,Kyurem Shrouded Fable 47,Pokemon
Regidrago5,Squawkabilly ex Paldea Evolved 169,Pokemon
Regidrago5,Fezandipiti ex Shrouded Fable 38,Pokemon
Regidrago5,Mew ex 151 151,Pokemon
Regidrago5,Cleffa Obsidian Flames 80,Pokemon
Regidrago5,Radiant Charizard Crown Zenith 20,Pokemon
Regidrago5,Professor's Research Scarlet & Violet 189,Trainer
Regidrago5,Professor's Research Scarlet & Violet 189,Trainer
Regidrago5,Professor's Research Scarlet & Violet 189,Trainer
Regidrago5,Professor's Research Scarlet & Violet 189,Trainer
Regidrago5,Iono Paldea Evolved 185,Trainer
Regidrago5,Iono Paldea Evolved 185,Trainer
Regidrago5,Iono Paldea Evolved 185,Trainer
Regidrago5,Boss's Orders Paldea Evolved 172,Trainer
Regidrago5,Boss's Orders Paldea Evolved 172,Trainer
Regidrago5,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago5,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago5,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago5,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago5,Nest Ball Scarlet & Violet 181,Trainer
Regidrago5,Nest Ball Scarlet & Violet 181,Trainer
Regidrago5,Nest Ball Scarlet & Violet 181,Trainer
Regidrago5,Nest Ball Scarlet & Violet 181,Trainer
Regidrago5,Energy Switch Scarlet & Violet 173,Trainer
Regidrago5,Energy Switch Scarlet & Violet 173,Trainer
Regidrago5,Energy Switch Scarlet & Violet 173,Trainer
Regidrago5,Energy Switch Scarlet & Violet 173,Trainer
Regidrago5,Earthen Vessel Paradox Rift 163,Trainer
Regidrago5,Earthen Vessel Paradox Rift 163,Trainer
Regidrago5,Earthen Vessel Paradox Rift 163,Trainer
Regidrago5,Earthen Vessel Paradox Rift 163,Trainer
Regidrago5,Super Rod Paldea Evolved 188,Trainer
Regidrago5,Super Rod Paldea Evolved 188,Trainer
Regidrago5,Canceling Cologne Astral Radiance 136,Trainer
Regidrago5,Switch Scarlet & Violet 194,Trainer
Regidrago5,Prime Catcher Temporal Forces 157,Trainer
Regidrago5,Jamming Tower Twilight Masquerade 153,Trainer
Regidrago5,Grass Energy Scarlet & Violet 9,Energy
Regidrago5,Grass Energy Scarlet & Violet 9,Energy
Regidrago5,Grass Energy Scarlet & Violet 9,Energy
Regidrago5,Grass Energy Scarlet & Violet 9,Energy
Regidrago5,Grass Energy Scarlet & Violet 9,Energy
Regidrago5,Grass Energy Scarlet & Violet 9,Energy
Regidrago5,Grass Energy Scarlet & Violet 9,Energy
Regidrago5,Fire Energy Scarlet & Violet 10,Energy
Regidrago5,Fire Energy Scarlet & Violet 10,Energy
Regidrago5,Fire Energy Scarlet & Violet 10,Energy
Regidrago6,Regidrago V Silver Tempest 135,Pokemon
Regidrago6,Regidrago V Silver Tempest 135,Pokemon
Regidrago6,Regidrago V Silver Tempest 135,Pokemon
Regidrago6,Regidrago VSTAR Silver Tempest 136,Pokemon
Regidrago6,Regidrago VSTAR Silver Tempest 136,Pokemon
Regidrago6,Regidrago VSTAR Silver Tempest 136,Pokemon
Regidrago6,Teal Mask Ogerpon ex Twilight Masquerade 25,Pokemon
Regidrago6,Teal Mask Ogerpon ex Twilight Masquerade 25,Pokemon
Regidrago6,Teal Mask Ogerpon ex Twilight Masquerade 25,Pokemon
Regidrago6,Dragapult ex Twilight Masquerade 130,Pokemon
Regidrago6,Giratina VSTAR Lost Origin 131,Pokemon
Regidrago6,Hisuian Goodra VSTAR Lost Origin 136,Pokemon
Regidrago6,Kyurem Shrouded Fable 47,Pokemon
Regidrago6,Squawkabilly ex Paldea Evolved 169,Pokemon
Regidrago6,Fezandipiti ex Shrouded Fable 38,Pokemon
Regidrago6,Mew ex 151 151,Pokemon
Regidrago6,Cleffa Obsidian Flames 80,Pokemon
Regidrago6,Radiant Charizard Crown Zenith 20,Pokemon
Regidrago6,Professor's Research Scarlet & Violet 189,Trainer
Regidrago6,Professor's Research Scarlet & Violet 189,Trainer
Regidrago6,Professor's Research Scarlet & Violet 189,Trainer
Regidrago6,Professor's Research Scarlet & Violet 189,Trainer
Regidrago6,Iono Paldea Evolved 185,Trainer
Regidrago6,Iono Paldea Evolved 185,Trainer
Regidrago6,Boss's Orders Paldea Evolved 172,Trainer
Regidrago6,Boss's Orders Paldea Evolved 172,Trainer
Regidrago6,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago6,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago6,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago6,Ultra Ball Scarlet & Violet 196,Trainer
Regidrago6,Nest Ball Scarlet & Violet 181,Trainer
Regidrago6,Nest Ball Scarlet & Violet 181,Trainer
Regidrago6,Nest Ball Scarlet & Violet 181,Trainer
Regidrago6,Nest Ball Scarlet & Violet 181,Trainer
Regidrago6,Energy Switch Scarlet & Violet 173,Trainer
Regidrago6,Energy Switch Scarlet & Violet 173,Trainer
Regidrago6,Energy Switch Scarlet & Violet 173,Trainer
Regidrago6,Energy Switch Scarlet & Violet 173,Trainer
Regidrago6,Earthen Vessel Paradox Rift 163,Trainer
Regidrago6,Earthen Vessel Paradox Rift 163,Trainer
Regidrago6,Earthen Vessel Paradox Rift 163,Trainer
Regidrago6,Earthen Vessel Paradox Rift 163,Trainer
Regidrago6,Super Rod Paldea Evolved 188,Trainer
Regidrago6,Super Rod Paldea Evolved 188,Trainer
Regidrago6,Superior Energy Retrieval Paldea Evolved 189,Trainer
Regidrago6,Tera Orb Surging Sparks 189,Trainer
Regidrago6,Canceling Cologne Astral Radiance 136,Trainer
Regidrago6,Switch Scarlet & Violet 194,Trainer
Regidrago6,Prime Catcher Temporal Forces 157,Trainer
Regidrago6,Jamming Tower Twilight Masquerade 153,Trainer
Regidrago6,PokÃ©Stop Pokémon GO 68,Trainer
Regidrago6,Grass Energy Scarlet & Violet 9,Energy
Regidrago6,Grass Energy Scarlet & Violet 9,Energy
Regidrago6,Grass Energy Scarlet & Violet 9,Energy
Regidrago6,Grass Energy Scarlet & Violet 9,Energy
Regidrago6,Grass Energy Scarlet & Violet 9,Energy
Regidrago6,Grass Energy Scarlet & Violet 9,Energy
Regidrago6,Grass Energy Scarlet & Violet 9,Energy
Regidrago6,Fire Energy Scarlet & Violet 10,Energy
Regidrago6,Fire Energy Scarlet & Violet 10,Energy
Raging Bolt,Raging Bolt ex Temporal Forces 123,Pokemon
Raging Bolt,Raging Bolt ex Temporal Forces 123,Pokemon
Raging Bolt,Raging Bolt ex Temporal Forces 123,Pokemon
Raging Bolt,Teal Mask Ogerpon ex Twilight Masquerade 25,Pokemon
Raging Bolt,Teal Mask Ogerpon ex Twilight Masquerade 25,Pokemon
Raging Bolt,Teal Mask Ogerpon ex Twilight Masquerade 25,Pokemon
Raging Bolt,Radiant Greninja Astral Radiance 46,Pokemon
Raging Bolt,Squawkabilly ex Paldea Evolved 169,Pokemon
Raging Bolt,Fezandipiti ex Shrouded Fable 38,Pokemon
Raging Bolt,Slither Wing Paradox Rift 107,Pokemon
Raging Bolt,Iron Bundle Paradox Rift 56,Pokemon
Raging Bolt,Professor Sada's Vitality Paradox Rift 170,Trainer
Raging Bolt,Professor Sada's Vitality Paradox Rift 170,Trainer
Raging Bolt,Professor Sada's Vitality Paradox Rift 170,Trainer
Raging Bolt,Professor Sada's Vitality Paradox Rift 170,Trainer
Raging Bolt,Iono Paldea Evolved 185,Trainer
Raging Bolt,Briar Stellar Crown 132,Trainer
Raging Bolt,Earthen Vessel Paradox Rift 163,Trainer
Raging Bolt,Earthen Vessel Paradox Rift 163,Trainer
Raging Bolt,Earthen Vessel Paradox Rift 163,Trainer
Raging Bolt,Earthen Vessel Paradox Rift 163,Trainer
Raging Bolt,Nest Ball Scarlet & Violet 181,Trainer
Raging Bolt,Nest Ball Scarlet & Violet 181,Trainer
Raging Bolt,Nest Ball Scarlet & Violet 181,Trainer
Raging Bolt,Nest Ball Scarlet & Violet 181,Trainer
Raging Bolt,Energy Retrieval Scarlet & Violet 171,Trainer
Raging Bolt,Energy Retrieval Scarlet & Violet 171,Trainer
Raging Bolt,Energy Retrieval Scarlet & Violet 171,Trainer
Raging Bolt,PokÃ©mon Catcher Scarlet & Violet 187,Trainer
Raging Bolt,PokÃ©mon Catcher Scarlet & Violet 187,Trainer
Raging Bolt,PokÃ©mon Catcher Scarlet & Violet 187,Trainer
Raging Bolt,Switch Cart Astral Radiance 154,Trainer
Raging Bolt,Switch Cart Astral Radiance 154,Trainer
Raging Bolt,Ultra Ball Scarlet & Violet 196,Trainer
Raging Bolt,Ultra Ball Scarlet & Violet 196,Trainer
Raging Bolt,Night Stretcher Shrouded Fable 61,Trainer
Raging Bolt,Night Stretcher Shrouded Fable 61,Trainer
Raging Bolt,Trekking Shoes Astral Radiance 156,Trainer
Raging Bolt,Trekking Shoes Astral Radiance 156,Trainer
