Deck Name,Card Name,Type
Tera Pagos1,Duskull Shrouded Fable 18,Pokemon
Tera Pagos1,Duskull Shrouded Fable 18,Pokemon
Tera Pagos1,Dusknoir Shrouded Fable 20,Pokemon
Tera Pagos1,Bouffalant Stellar Crown 119,Pokemon
Tera Pagos1,Bouffalant Stellar Crown 119,Pokemon
Tera Pagos1,Fan Rotom Stellar Crown 118,Pokemon
Tera Pagos1,Fan Rotom Stellar Crown 118,Pokemon
Tera Pagos1,Bloodmoon Ursaluna ex Twilight Masquerade 141,Pokemon
Tera Pagos1,Fezandipiti ex Shrouded Fable 38,Pokemon
Tera Pagos1,Iono Paldea Evolved 185,Trainer
Tera Pagos1,Iono Paldea Evolved 185,Trainer
Tera Pagos1,Professor's Research Scarlet & Violet 189,Trainer
Tera Pagos1,Professor Turo's Scenario Paradox Rift 171,Trainer
Tera Pagos1,Penny Scarlet & Violet 183,Trainer
Tera Pagos1,Boss's Orders Paldea Evolved 172,Trainer
Tera Pagos1,Briar Stellar Crown 132,Trainer
Tera Pagos1,Thorton Lost Origin 167,Trainer
Tera Pagos1,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos1,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos1,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos1,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos1,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos1,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos1,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos1,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos1,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos1,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos1,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos1,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos1,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Tera Pagos1,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Tera Pagos1,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Tera Pagos1,Night Stretcher Shrouded Fable 61,Trainer
Tera Pagos1,Night Stretcher Shrouded Fable 61,Trainer
Tera Pagos1,Hisuian Heavy Ball Astral Radiance 146,Trainer
Tera Pagos1,Feather Ball Astral Radiance 141,Trainer
Tera Pagos1,Lost Vacuum Lost Origin 162,Trainer
Tera Pagos1,Counter Catcher Paradox Rift 160,Trainer
Tera Pagos1,Prime Catcher Temporal Forces 157,Trainer
Tera Pagos1,Pal Pad Scarlet & Violet 182,Trainer
Tera Pagos1,Area Zero Underdepths Stellar Crown 131,Trainer
Tera Pagos1,Area Zero Underdepths Stellar Crown 131,Trainer
Tera Pagos1,Area Zero Underdepths Stellar Crown 131,Trainer
Tera Pagos1,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos1,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos1,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos1,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos2,Hoothoot Temporal Forces 126,Pokemon
Tera Pagos2,Hoothoot Temporal Forces 126,Pokemon
Tera Pagos2,Hoothoot Temporal Forces 126,Pokemon
Tera Pagos2,Noctowl Stellar Crown 115,Pokemon
Tera Pagos2,Noctowl Stellar Crown 115,Pokemon
Tera Pagos2,Noctowl Stellar Crown 115,Pokemon
Tera Pagos2,Terapagos ex Stellar Crown 128,Pokemon
Tera Pagos2,Terapagos ex Stellar Crown 128,Pokemon
Tera Pagos2,Terapagos ex Stellar Crown 128,Pokemon
Tera Pagos2,Pidgey Obsidian Flames 162,Pokemon
Tera Pagos2,Pidgey Obsidian Flames 162,Pokemon
Tera Pagos2,Pidgeot ex Obsidian Flames 164,Pokemon
Tera Pagos2,Pidgeot ex Obsidian Flames 164,Pokemon
Tera Pagos2,Duskull Shrouded Fable 18,Pokemon
Tera Pagos2,Duskull Shrouded Fable 18,Pokemon
Tera Pagos2,Dusknoir Shrouded Fable 20,Pokemon
Tera Pagos2,Dusknoir Shrouded Fable 20,Pokemon
Tera Pagos2,Bouffalant Stellar Crown 119,Pokemon
Tera Pagos2,Bouffalant Stellar Crown 119,Pokemon
Tera Pagos2,Fan Rotom Stellar Crown 118,Pokemon
Tera Pagos2,Fan Rotom Stellar Crown 118,Pokemon
Tera Pagos2,Regidrago V Silver Tempest 135,Pokemon
Tera Pagos2,Regidrago VSTAR Silver Tempest 136,Pokemon
Tera Pagos2,Fezandipiti ex Shrouded Fable 38,Pokemon
Tera Pagos2,Bloodmoon Ursaluna ex Twilight Masquerade 141,Pokemon
Tera Pagos2,Iono Paldea Evolved 185,Trainer
Tera Pagos2,Iono Paldea Evolved 185,Trainer
Tera Pagos2,Professor's Research Scarlet & Violet 189,Trainer
Tera Pagos2,Boss's Orders Paldea Evolved 172,Trainer
Tera Pagos2,Briar Stellar Crown 132,Trainer
Tera Pagos2,Thorton Lost Origin 167,Trainer
Tera Pagos2,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos2,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos2,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos2,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos2,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos2,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos2,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos2,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos2,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos2,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos2,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos2,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos2,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Tera Pagos2,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Tera Pagos2,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Tera Pagos2,Night Stretcher Shrouded Fable 61,Trainer
Tera Pagos2,Night Stretcher Shrouded Fable 61,Trainer
Tera Pagos2,Switch Scarlet & Violet 194,Trainer
Tera Pagos2,Prime Catcher Temporal Forces 157,Trainer
Tera Pagos2,Lost Vacuum Lost Origin 162,Trainer
Tera Pagos2,Counter Catcher Paradox Rift 160,Trainer
Tera Pagos2,Feather Ball Astral Radiance 141,Trainer
Tera Pagos2,Area Zero Underdepths Stellar Crown 131,Trainer
Tera Pagos2,Area Zero Underdepths Stellar Crown 131,Trainer
Tera Pagos2,Area Zero Underdepths Stellar Crown 131,Trainer
Tera Pagos2,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos2,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos2,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos2,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos3,Hoothoot Stellar Crown 114,Pokemon
Tera Pagos3,Hoothoot Stellar Crown 114,Pokemon
Tera Pagos3,Hoothoot Stellar Crown 114,Pokemon
Tera Pagos3,Noctowl Stellar Crown 115,Pokemon
Tera Pagos3,Noctowl Stellar Crown 115,Pokemon
Tera Pagos3,Noctowl Stellar Crown 115,Pokemon
Tera Pagos3,Terapagos ex Stellar Crown 128,Pokemon
Tera Pagos3,Terapagos ex Stellar Crown 128,Pokemon
Tera Pagos3,Terapagos ex Stellar Crown 128,Pokemon
Tera Pagos3,Duskull Shrouded Fable 18,Pokemon
Tera Pagos3,Duskull Shrouded Fable 18,Pokemon
Tera Pagos3,Dusknoir Shrouded Fable 20,Pokemon
Tera Pagos3,Pidgey Obsidian Flames 162,Pokemon
Tera Pagos3,Pidgey Obsidian Flames 162,Pokemon
Tera Pagos3,Pidgeot ex Obsidian Flames 164,Pokemon
Tera Pagos3,Pidgeot ex Obsidian Flames 164,Pokemon
Tera Pagos3,Fan Rotom Stellar Crown 118,Pokemon
Tera Pagos3,Fan Rotom Stellar Crown 118,Pokemon
Tera Pagos3,Bouffalant Stellar Crown 119,Pokemon
Tera Pagos3,Bouffalant Stellar Crown 119,Pokemon
Tera Pagos3,Fezandipiti ex Shrouded Fable 38,Pokemon
Tera Pagos3,Bloodmoon Ursaluna ex Twilight Masquerade 141,Pokemon
Tera Pagos3,Iono Paldea Evolved 185,Trainer
Tera Pagos3,Iono Paldea Evolved 185,Trainer
Tera Pagos3,Penny Scarlet & Violet 183,Trainer
Tera Pagos3,Professor's Research Scarlet & Violet 189,Trainer
Tera Pagos3,Thorton Lost Origin 167,Trainer
Tera Pagos3,Boss's Orders Paldea Evolved 172,Trainer
Tera Pagos3,Professor Turo's Scenario Paradox Rift 171,Trainer
Tera Pagos3,Briar Stellar Crown 132,Trainer
Tera Pagos3,Colress's Tenacity Shrouded Fable 57,Trainer
Tera Pagos3,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos3,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos3,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos3,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos3,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos3,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos3,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos3,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos3,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Tera Pagos3,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Tera Pagos3,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Tera Pagos3,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos3,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos3,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos3,Night Stretcher Shrouded Fable 61,Trainer
Tera Pagos3,Night Stretcher Shrouded Fable 61,Trainer
Tera Pagos3,Hisuian Heavy Ball Astral Radiance 146,Trainer
Tera Pagos3,Counter Catcher Paradox Rift 160,Trainer
Tera Pagos3,Feather Ball Astral Radiance 141,Trainer
Tera Pagos3,Prime Catcher Temporal Forces 157,Trainer
Tera Pagos3,Pal Pad Scarlet & Violet 182,Trainer
Tera Pagos3,Lost Vacuum Lost Origin 162,Trainer
Tera Pagos3,Area Zero Underdepths Stellar Crown 131,Trainer
Tera Pagos3,Area Zero Underdepths Stellar Crown 131,Trainer
Tera Pagos3,Area Zero Underdepths Stellar Crown 131,Trainer
Tera Pagos3,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos3,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos3,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos3,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos4,Hoothoot Stellar Crown 114,Pokemon
Tera Pagos4,Hoothoot Stellar Crown 114,Pokemon
Tera Pagos4,Hoothoot Temporal Forces 126,Pokemon
Tera Pagos4,Noctowl Stellar Crown 115,Pokemon
Tera Pagos4,Noctowl Stellar Crown 115,Pokemon
Tera Pagos4,Noctowl Stellar Crown 115,Pokemon
Tera Pagos4,Terapagos ex Stellar Crown 128,Pokemon
Tera Pagos4,Terapagos ex Stellar Crown 128,Pokemon
Tera Pagos4,Terapagos ex Stellar Crown 128,Pokemon
Tera Pagos4,Pidgey Obsidian Flames 162,Pokemon
Tera Pagos4,Pidgey Obsidian Flames 162,Pokemon
Tera Pagos4,Pidgeot ex Obsidian Flames 164,Pokemon
Tera Pagos4,Pidgeot ex Obsidian Flames 164,Pokemon
Tera Pagos4,Duskull Shrouded Fable 18,Pokemon
Tera Pagos4,Duskull Brilliant Stars 60,Pokemon
Tera Pagos4,Dusknoir Shrouded Fable 20,Pokemon
Tera Pagos4,Dusknoir Shrouded Fable 20,Pokemon
Tera Pagos4,Bouffalant Stellar Crown 119,Pokemon
Tera Pagos4,Bouffalant Stellar Crown 119,Pokemon
Tera Pagos4,Fan Rotom Stellar Crown 118,Pokemon
Tera Pagos4,Fan Rotom Stellar Crown 118,Pokemon
Tera Pagos4,Bloodmoon Ursaluna ex Twilight Masquerade 141,Pokemon
Tera Pagos4,Fezandipiti ex Shrouded Fable 38,Pokemon
Tera Pagos4,Iono Paldea Evolved 185,Trainer
Tera Pagos4,Iono Paldea Evolved 185,Trainer
Tera Pagos4,Boss's Orders Paldea Evolved 172,Trainer
Tera Pagos4,Boss's Orders Paldea Evolved 172,Trainer
Tera Pagos4,Thorton Lost Origin 167,Trainer
Tera Pagos4,Briar Stellar Crown 132,Trainer
Tera Pagos4,Colress's Tenacity Shrouded Fable 57,Trainer
Tera Pagos4,Professor's Research Scarlet & Violet 189,Trainer
Tera Pagos4,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos4,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos4,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos4,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos4,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos4,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos4,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos4,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos4,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos4,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos4,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos4,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos4,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Tera Pagos4,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Tera Pagos4,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Tera Pagos4,Night Stretcher Shrouded Fable 61,Trainer
Tera Pagos4,Night Stretcher Shrouded Fable 61,Trainer
Tera Pagos4,Prime Catcher Temporal Forces 157,Trainer
Tera Pagos4,Feather Ball Astral Radiance 141,Trainer
Tera Pagos4,Lost Vacuum Lost Origin 162,Trainer
Tera Pagos4,Counter Catcher Paradox Rift 160,Trainer
Tera Pagos4,Switch Scarlet & Violet 194,Trainer
Tera Pagos4,Area Zero Underdepths Stellar Crown 131,Trainer
Tera Pagos4,Area Zero Underdepths Stellar Crown 131,Trainer
Tera Pagos4,Area Zero Underdepths Stellar Crown 131,Trainer
Tera Pagos4,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos4,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos4,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos4,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos5,Terapagos ex Stellar Crown 128,Pokemon
Tera Pagos5,Terapagos ex Stellar Crown 128,Pokemon
Tera Pagos5,Terapagos ex Stellar Crown 128,Pokemon
Tera Pagos5,Hoothoot Temporal Forces 126,Pokemon
Tera Pagos5,Hoothoot Temporal Forces 126,Pokemon
Tera Pagos5,Hoothoot Temporal Forces 126,Pokemon
Tera Pagos5,Noctowl Stellar Crown 115,Pokemon
Tera Pagos5,Noctowl Stellar Crown 115,Pokemon
Tera Pagos5,Noctowl Stellar Crown 115,Pokemon
Tera Pagos5,Duskull Brilliant Stars 60,Pokemon
Tera Pagos5,Duskull Brilliant Stars 60,Pokemon
Tera Pagos5,Dusknoir Shrouded Fable 20,Pokemon
Tera Pagos5,Dusknoir Shrouded Fable 20,Pokemon
Tera Pagos5,Fan Rotom Stellar Crown 118,Pokemon
Tera Pagos5,Fan Rotom Stellar Crown 118,Pokemon
Tera Pagos5,Bouffalant Stellar Crown 119,Pokemon
Tera Pagos5,Bouffalant Stellar Crown 119,Pokemon
Tera Pagos5,Pidgey Obsidian Flames 162,Pokemon
Tera Pagos5,Pidgeot ex Obsidian Flames 164,Pokemon
Tera Pagos5,Bloodmoon Ursaluna ex Twilight Masquerade 141,Pokemon
Tera Pagos5,Fezandipiti ex Shrouded Fable 38,Pokemon
Tera Pagos5,Regidrago V Silver Tempest 135,Pokemon
Tera Pagos5,Regidrago VSTAR Silver Tempest 136,Pokemon
Tera Pagos5,Iono Paldea Evolved 185,Trainer
Tera Pagos5,Iono Paldea Evolved 185,Trainer
Tera Pagos5,Professor's Research Scarlet & Violet 189,Trainer
Tera Pagos5,Boss's Orders Paldea Evolved 172,Trainer
Tera Pagos5,Thorton Lost Origin 167,Trainer
Tera Pagos5,Briar Stellar Crown 132,Trainer
Tera Pagos5,Colress's Tenacity Shrouded Fable 57,Trainer
Tera Pagos5,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos5,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos5,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos5,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos5,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos5,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos5,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos5,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos5,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos5,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos5,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos5,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos5,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Tera Pagos5,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Tera Pagos5,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Tera Pagos5,Night Stretcher Shrouded Fable 61,Trainer
Tera Pagos5,Night Stretcher Shrouded Fable 61,Trainer
Tera Pagos5,Hisuian Heavy Ball Astral Radiance 146,Trainer
Tera Pagos5,Feather Ball Astral Radiance 141,Trainer
Tera Pagos5,Prime Catcher Temporal Forces 157,Trainer
Tera Pagos5,Counter Catcher Paradox Rift 160,Trainer
Tera Pagos5,Switch Scarlet & Violet 194,Trainer
Tera Pagos5,Lost Vacuum Lost Origin 162,Trainer
Tera Pagos5,Area Zero Underdepths Stellar Crown 131,Trainer
Tera Pagos5,Area Zero Underdepths Stellar Crown 131,Trainer
Tera Pagos5,Area Zero Underdepths Stellar Crown 131,Trainer
Tera Pagos5,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos5,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos5,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos5,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos6,Hoothoot Stellar Crown 114,Pokemon
Tera Pagos6,Hoothoot Stellar Crown 114,Pokemon
Tera Pagos6,Hoothoot Stellar Crown 114,Pokemon
Tera Pagos6,Noctowl Stellar Crown 115,Pokemon
Tera Pagos6,Noctowl Stellar Crown 115,Pokemon
Tera Pagos6,Noctowl Stellar Crown 115,Pokemon
Tera Pagos6,Terapagos ex Stellar Crown 128,Pokemon
Tera Pagos6,Terapagos ex Stellar Crown 128,Pokemon
Tera Pagos6,Terapagos ex Stellar Crown 128,Pokemon
Tera Pagos6,Duskull Shrouded Fable 18,Pokemon
Tera Pagos6,Duskull Shrouded Fable 18,Pokemon
Tera Pagos6,Dusknoir Shrouded Fable 20,Pokemon
Tera Pagos6,Dusknoir Shrouded Fable 20,Pokemon
Tera Pagos6,Fan Rotom Stellar Crown 118,Pokemon
Tera Pagos6,Fan Rotom Stellar Crown 118,Pokemon
Tera Pagos6,Bouffalant Stellar Crown 119,Pokemon
Tera Pagos6,Bouffalant Stellar Crown 119,Pokemon
Tera Pagos6,Pidgey Obsidian Flames 162,Pokemon
Tera Pagos6,Pidgeot ex Obsidian Flames 164,Pokemon
Tera Pagos6,Fezandipiti ex Shrouded Fable 38,Pokemon
Tera Pagos6,Latias ex Surging Sparks 76,Pokemon
Tera Pagos6,Bloodmoon Ursaluna ex Twilight Masquerade 141,Pokemon
Tera Pagos6,Iono Paldea Evolved 185,Trainer
Tera Pagos6,Iono Paldea Evolved 185,Trainer
Tera Pagos6,Boss's Orders Paldea Evolved 172,Trainer
Tera Pagos6,Boss's Orders Paldea Evolved 172,Trainer
Tera Pagos6,Professor's Research Scarlet & Violet 189,Trainer
Tera Pagos6,Colress's Tenacity Shrouded Fable 57,Trainer
Tera Pagos6,Thorton Lost Origin 167,Trainer
Tera Pagos6,Briar Stellar Crown 132,Trainer
Tera Pagos6,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos6,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos6,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos6,Nest Ball Scarlet & Violet 181,Trainer
Tera Pagos6,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos6,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos6,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos6,Ultra Ball Scarlet & Violet 196,Trainer
Tera Pagos6,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos6,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos6,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos6,Rare Candy Scarlet & Violet 191,Trainer
Tera Pagos6,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Tera Pagos6,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Tera Pagos6,Buddy-Buddy Poffin Temporal Forces 144,Trainer
Tera Pagos6,Night Stretcher Shrouded Fable 61,Trainer
Tera Pagos6,Night Stretcher Shrouded Fable 61,Trainer
Tera Pagos6,Night Stretcher Shrouded Fable 61,Trainer
Tera Pagos6,Hisuian Heavy Ball Astral Radiance 146,Trainer
Tera Pagos6,Feather Ball Astral Radiance 141,Trainer
Tera Pagos6,Lost Vacuum Lost Origin 162,Trainer
Tera Pagos6,Counter Catcher Paradox Rift 160,Trainer
Tera Pagos6,Prime Catcher Temporal Forces 157,Trainer
Tera Pagos6,Area Zero Underdepths Stellar Crown 131,Trainer
Tera Pagos6,Area Zero Underdepths Stellar Crown 131,Trainer
Tera Pagos6,Area Zero Underdepths Stellar Crown 131,Trainer
Tera Pagos6,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos6,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos6,Double Turbo Energy Brilliant Stars 151,Energy
Tera Pagos6,Double Turbo Energy Brilliant Stars 151,Energy
Lugia Archeops,Archeops Silver Tempest 147,Pokemon
Lugia Archeops,Archeops Silver Tempest 147,Pokemon
Lugia Archeops,Archeops Silver Tempest 147,Pokemon
Lugia Archeops,Archeops Silver Tempest 147,Pokemon
Lugia Archeops,Lugia V Silver Tempest 138,Pokemon
Lugia Archeops,Lugia V Silver Tempest 138,Pokemon
Lugia Archeops,Lugia V Silver Tempest 138,Pokemon
Lugia Archeops,Lugia VSTAR Silver Tempest 139,Pokemon
Lugia Archeops,Lugia VSTAR Silver Tempest 139,Pokemon
Lugia Archeops,Lugia VSTAR Silver Tempest 139,Pokemon
Lugia Archeops,Minccino Temporal Forces 136,Pokemon
Lugia Archeops,Minccino Temporal Forces 136,Pokemon
Lugia Archeops,Cinccino Temporal Forces 137,Pokemon
Lugia Archeops,Cinccino Temporal Forces 137,Pokemon
Lugia Archeops,Lumineon V Brilliant Stars 40,Pokemon
Lugia Archeops,Lumineon V Brilliant Stars 40,Pokemon
