id,name,supertype,subtypes,hp,types,rules,attacks,weaknesses,retreatCost,convertedRetreatCost,set,number,artist,rarity,nationalPokedexNumbers,legalities,regulationMark,images,tcgplayer,cardmarket,evolvesFrom,abilities,evolvesTo,flavorText,resistances
swsh12pt5gg-GG30,Pikachu,Pokémon,['Basic'],60,['Lightning'],,"[{'name': 'Whimsy Tackle', 'cost': ['Lightning', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '50', 'text': 'Flip a coin. If tails, this attack does nothing.'}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'swsh12pt5gg', 'name': 'Crown Zenith Galarian Gallery', 'series': 'Sword & Shield', 'printedTotal': 70, 'total': 70, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'CRZ', 'releaseDate': '2023/01/20', 'updatedAt': '2023/01/19 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/swsh12pt5gg/symbol.png', 'logo': 'https://images.pokemontcg.io/swsh12pt5gg/logo.png'}}",GG30,Kouki Saitou,Trainer Gallery Rare Holo,[25],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",F,"{'small': 'https://images.pokemontcg.io/swsh12pt5gg/GG30.png', 'large': 'https://images.pokemontcg.io/swsh12pt5gg/GG30_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12pt5gg-GG30', 'updatedAt': '2025/01/04', 'prices': {'holofoil': {'low': 3.55, 'mid': 5.86, 'high': 89.0, 'market': 6.0, 'directLow': 6.63}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/swsh12pt5gg-GG30', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 7.27, 'lowPrice': 5.5, 'trendPrice': 7.56, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.0, 'lowPriceExPlus': 6.0, 'avg1': 6.94, 'avg7': 7.44, 'avg30': 7.32, 'reverseHoloAvg1': 0.0, 'reverseHoloAvg7': 0.0, 'reverseHoloAvg30': 0.0}}",,"[{'name': 'Pika Dash', 'text': 'If this Pokémon has any Energy attached, it has no Retreat Cost.', 'type': 'Ability'}]",['Raichu'],Pikachu that can generate powerful electricity have cheek sacs that are extra soft and super stretchy.,
swsh12pt5gg-GG41,Raikou V,Pokémon,"['Basic', 'V']",200,['Lightning'],"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']","[{'name': 'Lightning Rondo', 'cost': ['Lightning', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20+', 'text': ""This attack does 20 more damage for each Benched Pokémon (both yours and your opponent's).""}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'swsh12pt5gg', 'name': 'Crown Zenith Galarian Gallery', 'series': 'Sword & Shield', 'printedTotal': 70, 'total': 70, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'CRZ', 'releaseDate': '2023/01/20', 'updatedAt': '2023/01/19 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/swsh12pt5gg/symbol.png', 'logo': 'https://images.pokemontcg.io/swsh12pt5gg/logo.png'}}",GG41,nagimiso,Rare Holo V,[243],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",F,"{'small': 'https://images.pokemontcg.io/swsh12pt5gg/GG41.png', 'large': 'https://images.pokemontcg.io/swsh12pt5gg/GG41_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12pt5gg-GG41', 'updatedAt': '2025/01/04', 'prices': {'holofoil': {'low': 19.99, 'mid': 25.0, 'high': 50.0, 'market': 24.43, 'directLow': 28.26}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/swsh12pt5gg-GG41', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 26.01, 'lowPrice': 19.7, 'trendPrice': 25.42, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.0, 'lowPriceExPlus': 19.99, 'avg1': 26.98, 'avg7': 25.49, 'avg30': 25.96, 'reverseHoloAvg1': 0.0, 'reverseHoloAvg7': 0.0, 'reverseHoloAvg30': 0.0}}",,"[{'name': 'Fleet-Footed', 'text': 'Once during your turn, if this Pokémon is in the Active Spot, you may draw a card.', 'type': 'Ability'}]",,,
swsh12pt5gg-GG42,Zeraora VMAX,Pokémon,['VMAX'],320,['Lightning'],"['VMAX rule: When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.']","[{'name': 'Reactive Pulse', 'cost': ['Lightning', 'Lightning'], 'convertedEnergyCost': 2, 'damage': '60×', 'text': ""This attack does 60 damage for each of your opponent's Pokémon in play that has an Ability.""}, {'name': 'Max Fist', 'cost': ['Lightning', 'Lightning', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '240', 'text': 'Discard 2 Energy from this Pokémon.'}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,"{'id': 'swsh12pt5gg', 'name': 'Crown Zenith Galarian Gallery', 'series': 'Sword & Shield', 'printedTotal': 70, 'total': 70, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'CRZ', 'releaseDate': '2023/01/20', 'updatedAt': '2023/01/19 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/swsh12pt5gg/symbol.png', 'logo': 'https://images.pokemontcg.io/swsh12pt5gg/logo.png'}}",GG42,aoki,Rare Holo VMAX,[807],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",F,"{'small': 'https://images.pokemontcg.io/swsh12pt5gg/GG42.png', 'large': 'https://images.pokemontcg.io/swsh12pt5gg/GG42_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12pt5gg-GG42', 'updatedAt': '2025/01/04', 'prices': {'holofoil': {'low': 4.99, 'mid': 7.0, 'high': 89.0, 'market': 6.9, 'directLow': 8.04}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/swsh12pt5gg-GG42', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 12.53, 'lowPrice': 7.95, 'trendPrice': 12.34, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.0, 'lowPriceExPlus': 8.99, 'avg1': 11.4, 'avg7': 12.33, 'avg30': 12.7, 'reverseHoloAvg1': 0.0, 'reverseHoloAvg7': 0.0, 'reverseHoloAvg30': 0.0}}",Zeraora V,,,,
swsh12pt5gg-GG43,Zeraora VSTAR,Pokémon,['VSTAR'],270,['Lightning'],"['VSTAR rule: When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.']","[{'name': 'Crushing Beat', 'cost': ['Lightning', 'Lightning', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '190', 'text': 'You may discard a Stadium in play.'}, {'name': 'Lightning Storm Star', 'cost': ['Lightning', 'Lightning', 'Lightning', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '', 'text': ""Choose 1 of your opponent's Pokémon 4 times. (You can choose the same Pokémon more than once.) For each time you chose a Pokémon, do 60 damage to it. This damage isn't affected by Weakness or Resistance. (You can't use more than 1 VSTAR Power in a game.)""}]","[{'type': 'Fighting', 'value': '×2'}]",,,"{'id': 'swsh12pt5gg', 'name': 'Crown Zenith Galarian Gallery', 'series': 'Sword & Shield', 'printedTotal': 70, 'total': 70, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'CRZ', 'releaseDate': '2023/01/20', 'updatedAt': '2023/01/19 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/swsh12pt5gg/symbol.png', 'logo': 'https://images.pokemontcg.io/swsh12pt5gg/logo.png'}}",GG43,Ligton,Rare Holo VSTAR,[807],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",F,"{'small': 'https://images.pokemontcg.io/swsh12pt5gg/GG43.png', 'large': 'https://images.pokemontcg.io/swsh12pt5gg/GG43_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swsh12pt5gg-GG43', 'updatedAt': '2025/01/04', 'prices': {'holofoil': {'low': 6.0, 'mid': 9.94, 'high': 20.0, 'market': 9.91, 'directLow': 11.84}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/swsh12pt5gg-GG43', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 13.39, 'lowPrice': 8.95, 'trendPrice': 14.0, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.0, 'lowPriceExPlus': 8.95, 'avg1': 11.38, 'avg7': 14.06, 'avg30': 13.22, 'reverseHoloAvg1': 0.0, 'reverseHoloAvg7': 0.0, 'reverseHoloAvg30': 0.0}}",Zeraora V,,,,
swshp-SWSH280,Regieleki V,Pokémon,"['Basic', 'V']",200,['Lightning'],"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']","[{'name': 'Switching Bolt', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '30', 'text': 'Switch this Pokémon with 1 of your Benched Pokémon.'}, {'name': 'Lightning Wall', 'cost': ['Lightning', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '100', 'text': ""During your opponent's next turn, this Pokémon takes 100 less damage from attacks (after applying Weakness and Resistance).""}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'swshp', 'name': 'SWSH Black Star Promos', 'series': 'Sword & Shield', 'printedTotal': 307, 'total': 304, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'PR-SW', 'releaseDate': '2019/11/15', 'updatedAt': '2022/07/23 20:15:00', 'images': {'symbol': 'https://images.pokemontcg.io/swshp/symbol.png', 'logo': 'https://images.pokemontcg.io/swshp/logo.png'}}",SWSH280,Eske Yoshinob,Promo,[894],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",F,"{'small': 'https://images.pokemontcg.io/swshp/SWSH280.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH280_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/swshp-SWSH280', 'updatedAt': '2025/01/04', 'prices': {'holofoil': {'low': 0.16, 'mid': 0.57, 'high': 9.99, 'market': 0.34, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/swshp-SWSH280', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.6, 'lowPrice': 0.1, 'trendPrice': 0.51, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.0, 'lowPriceExPlus': 0.1, 'avg1': 0.52, 'avg7': 0.69, 'avg30': 0.57, 'reverseHoloAvg1': 0.0, 'reverseHoloAvg7': 0.0, 'reverseHoloAvg30': 0.0}}",,,,,
sv1-63,Magnemite,Pokémon,['Basic'],60,['Lightning'],,"[{'cost': ['Colorless'], 'name': 'Magnetic Switch', 'damage': '', 'text': 'Switch this Pokémon with 1 of your Benched Pokémon.', 'convertedEnergyCost': 1}, {'cost': ['Lightning'], 'name': 'Electro Ball', 'damage': '10', 'text': '', 'convertedEnergyCost': 1}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'sv1', 'name': 'Scarlet & Violet', 'series': 'Scarlet & Violet', 'printedTotal': 198, 'total': 258, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/03/31', 'updatedAt': '2023/03/31 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv1/symbol.png', 'logo': 'https://images.pokemontcg.io/sv1/logo.png'}}",63,KIYOTAKA OSHIYAMA,Common,[81],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv1/63.png', 'large': 'https://images.pokemontcg.io/sv1/63_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv1-63', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.09, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv1-63', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.03, 'lowPrice': 0.02, 'trendPrice': 0.07, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.12, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.09, 'lowPriceExPlus': 0.02, 'avg1': 0.11, 'avg7': 0.05, 'avg30': 0.03, 'reverseHoloAvg1': 0.16, 'reverseHoloAvg7': 0.13, 'reverseHoloAvg30': 0.12}}",,,,It moves while constantly hovering. It discharges electromagnetic waves and so on from the units at its sides.,
sv1-64,Magneton,Pokémon,['Stage 1'],90,['Lightning'],,"[{'cost': ['Lightning'], 'name': 'Lightning Ball', 'damage': '20', 'text': '', 'convertedEnergyCost': 1}, {'cost': ['Lightning', 'Lightning'], 'name': 'Explosion', 'damage': '90', 'text': 'This Pokémon also does 90 damage to itself.', 'convertedEnergyCost': 2}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,"{'id': 'sv1', 'name': 'Scarlet & Violet', 'series': 'Scarlet & Violet', 'printedTotal': 198, 'total': 258, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/03/31', 'updatedAt': '2023/03/31 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv1/symbol.png', 'logo': 'https://images.pokemontcg.io/sv1/logo.png'}}",64,Shiburingaru,Common,[82],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv1/64.png', 'large': 'https://images.pokemontcg.io/sv1/64_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv1-64', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.05, 'directLow': None}, 'reverseHolofoil': {'low': 0.01, 'mid': 0.12, 'high': 4.99, 'market': 0.08, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv1-64', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.03, 'lowPrice': 0.02, 'trendPrice': 0.03, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.11, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.14, 'lowPriceExPlus': 0.02, 'avg1': 0.03, 'avg7': 0.04, 'avg30': 0.04, 'reverseHoloAvg1': 0.33, 'reverseHoloAvg7': 0.15, 'reverseHoloAvg30': 0.12}}",Magnemite,,,They're formed by several Magnemite linked together. They frequently appear when sunspots flare up.,
sv1-69,Rotom,Pokémon,['Basic'],60,['Lightning'],,"[{'cost': ['Colorless'], 'name': 'Linear Attack', 'damage': '', 'text': ""This attack does 20 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)"", 'convertedEnergyCost': 1}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'sv1', 'name': 'Scarlet & Violet', 'series': 'Scarlet & Violet', 'printedTotal': 198, 'total': 258, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/03/31', 'updatedAt': '2023/03/31 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv1/symbol.png', 'logo': 'https://images.pokemontcg.io/sv1/logo.png'}}",69,Nisota Niso,Common,[479],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv1/69.png', 'large': 'https://images.pokemontcg.io/sv1/69_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv1-69', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.04, 'mid': 0.19, 'high': 4.99, 'market': 0.14, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.09, 'high': 4.99, 'market': 0.03, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv1-69', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.04, 'lowPrice': 0.02, 'trendPrice': 0.04, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.16, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.16, 'lowPriceExPlus': 0.02, 'avg1': 0.07, 'avg7': 0.06, 'avg30': 0.05, 'reverseHoloAvg1': 0.18, 'reverseHoloAvg7': 0.19, 'reverseHoloAvg30': 0.17}}",,,,"Research continues on this Pokémon, which could be the power source of a unique motor.",
sv1-66,Mareep,Pokémon,['Basic'],60,['Lightning'],,"[{'cost': ['Lightning'], 'name': 'Static Shock', 'damage': '10', 'text': '', 'convertedEnergyCost': 1}, {'cost': ['Lightning', 'Colorless', 'Colorless'], 'name': 'Electro Ball', 'damage': '40', 'text': '', 'convertedEnergyCost': 3}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'sv1', 'name': 'Scarlet & Violet', 'series': 'Scarlet & Violet', 'printedTotal': 198, 'total': 258, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/03/31', 'updatedAt': '2023/03/31 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv1/symbol.png', 'logo': 'https://images.pokemontcg.io/sv1/logo.png'}}",66,Narumi Sato,Common,[179],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv1/66.png', 'large': 'https://images.pokemontcg.io/sv1/66_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv1-66', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 4.99, 'market': 0.14, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.06, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv1-66', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.05, 'lowPrice': 0.02, 'trendPrice': 0.06, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.1, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.08, 'lowPriceExPlus': 0.02, 'avg1': 0.08, 'avg7': 0.05, 'avg30': 0.05, 'reverseHoloAvg1': 0.19, 'reverseHoloAvg7': 0.12, 'reverseHoloAvg30': 0.12}}",,,,"Its fleece grows continually. In the summer, the fleece is fully shed, but it grows back in a week.",
sv1-76,Pawmot,Pokémon,['Stage 2'],130,['Lightning'],,"[{'cost': ['Lightning', 'Lightning', 'Colorless'], 'name': 'Electro Paws', 'damage': '230', 'text': 'Discard all Energy from this Pokémon.', 'convertedEnergyCost': 3}]","[{'type': 'Fighting', 'value': '×2'}]",,,"{'id': 'sv1', 'name': 'Scarlet & Violet', 'series': 'Scarlet & Violet', 'printedTotal': 198, 'total': 258, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/03/31', 'updatedAt': '2023/03/31 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv1/symbol.png', 'logo': 'https://images.pokemontcg.io/sv1/logo.png'}}",76,Mizue,Rare,[923],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv1/76.png', 'large': 'https://images.pokemontcg.io/sv1/76_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv1-76', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.02, 'mid': 0.2, 'high': 9999.99, 'market': 0.14, 'directLow': None}, 'holofoil': {'low': 0.01, 'mid': 0.11, 'high': 9999.99, 'market': 0.1, 'directLow': 0.04}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv1-76', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.21, 'lowPrice': 0.02, 'trendPrice': 0.18, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.0, 'lowPriceExPlus': 0.02, 'avg1': 0.15, 'avg7': 0.2, 'avg30': 0.18, 'reverseHoloAvg1': 0.0, 'reverseHoloAvg7': 0.0, 'reverseHoloAvg30': 0.0}}",Pawmo,"[{'type': 'Ability', 'name': 'Electrogenesis', 'text': 'Once during your turn, you may search your deck for a Basic Lightning Energy card and attach it to this Pokémon. Then, shuffle your deck.'}]",,Pawmot's fluffy fur acts as a battery. It can store the same amount of electricity as an electric car.,
sv1-75,Pawmo,Pokémon,['Stage 1'],90,['Lightning'],,"[{'cost': ['Lightning'], 'name': 'Thunder Shock', 'damage': '30', 'text': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed."", 'convertedEnergyCost': 1}, {'cost': ['Lightning', 'Lightning', 'Colorless'], 'name': 'Head Bolt', 'damage': '70', 'text': '', 'convertedEnergyCost': 3}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'sv1', 'name': 'Scarlet & Violet', 'series': 'Scarlet & Violet', 'printedTotal': 198, 'total': 258, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/03/31', 'updatedAt': '2023/03/31 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv1/symbol.png', 'logo': 'https://images.pokemontcg.io/sv1/logo.png'}}",75,Saya Tsuruta,Common,[922],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv1/75.png', 'large': 'https://images.pokemontcg.io/sv1/75_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv1-75', 'updatedAt': '2025/01/04', 'prices': {'reverseHolofoil': {'low': 0.01, 'mid': 0.15, 'high': 9999.99, 'market': 0.08, 'directLow': None}, 'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.04, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv1-75', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.05, 'lowPrice': 0.02, 'trendPrice': 0.07, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.15, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.22, 'lowPriceExPlus': 0.02, 'avg1': 0.1, 'avg7': 0.07, 'avg30': 0.05, 'reverseHoloAvg1': 0.43, 'reverseHoloAvg7': 0.24, 'reverseHoloAvg30': 0.14}}",Pawmi,,,Pawmo uses a unique fighting technique in which it uses its forepaws to strike foes and zap them with electricity from its paw pads simultaneously.,
sv1-80,Miraidon,Pokémon,['Basic'],120,['Lightning'],,"[{'cost': ['Colorless', 'Colorless'], 'name': 'Sharp Fang', 'damage': '30', 'text': '', 'convertedEnergyCost': 2}, {'cost': ['Lightning', 'Lightning', 'Colorless'], 'name': 'Lightning Laser', 'damage': '90', 'text': ""This attack also does 30 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)"", 'convertedEnergyCost': 3}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'sv1', 'name': 'Scarlet & Violet', 'series': 'Scarlet & Violet', 'printedTotal': 198, 'total': 258, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/03/31', 'updatedAt': '2023/03/31 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv1/symbol.png', 'logo': 'https://images.pokemontcg.io/sv1/logo.png'}}",80,Kouki Saitou,Rare,[1008],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv1/80.png', 'large': 'https://images.pokemontcg.io/sv1/80_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv1-80', 'updatedAt': '2025/01/04', 'prices': {'holofoil': {'low': 0.01, 'mid': 0.13, 'high': 10.44, 'market': 0.08, 'directLow': 0.04}, 'reverseHolofoil': {'low': 0.07, 'mid': 0.22, 'high': 9999.99, 'market': 0.16, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv1-80', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.11, 'lowPrice': 0.02, 'trendPrice': 0.13, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.23, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.4, 'lowPriceExPlus': 0.02, 'avg1': 0.07, 'avg7': 0.09, 'avg30': 0.1, 'reverseHoloAvg1': 0.42, 'reverseHoloAvg7': 0.39, 'reverseHoloAvg30': 0.24}}",,,,"Much remains unknown about this creature. It resembles Cyclizar, but it is far more ruthless and powerful.",
sv1-77,Wattrel,Pokémon,['Basic'],50,['Lightning'],,"[{'cost': ['Colorless'], 'name': 'Collect', 'damage': '', 'text': 'Draw a card.', 'convertedEnergyCost': 1}, {'cost': ['Lightning', 'Colorless'], 'name': 'Glide', 'damage': '20', 'text': '', 'convertedEnergyCost': 2}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'sv1', 'name': 'Scarlet & Violet', 'series': 'Scarlet & Violet', 'printedTotal': 198, 'total': 258, 'legalities': {'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2023/03/31', 'updatedAt': '2023/03/31 15:45:00', 'images': {'symbol': 'https://images.pokemontcg.io/sv1/symbol.png', 'logo': 'https://images.pokemontcg.io/sv1/logo.png'}}",77,Saya Tsuruta,Common,[940],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",G,"{'small': 'https://images.pokemontcg.io/sv1/77.png', 'large': 'https://images.pokemontcg.io/sv1/77_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sv1-77', 'updatedAt': '2025/01/04', 'prices': {'normal': {'low': 0.01, 'mid': 0.1, 'high': 4.99, 'market': 0.06, 'directLow': None}, 'reverseHolofoil': {'low': 0.04, 'mid': 0.17, 'high': 4.99, 'market': 0.15, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sv1-77', 'updatedAt': '2025/01/05', 'prices': {'averageSellPrice': 0.04, 'lowPrice': 0.02, 'trendPrice': 0.04, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.17, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.13, 'lowPriceExPlus': 0.02, 'avg1': 0.02, 'avg7': 0.06, 'avg30': 0.04, 'reverseHoloAvg1': 0.27, 'reverseHoloAvg7': 0.2, 'reverseHoloAvg30': 0.19}}",,,,"When its wings catch the wind, the bones within produce electricity. This Pokémon dives into the ocean, catching prey by electrocuting them.","[{'type': 'Fighting', 'value': '-30'}]"
